site_name,old_site_code,date,transect_no,position_m,pred_SWL,pred_time,station,sighter_tidal_ele,pos_tidal_ele,eyeheight_ft,sighter_trans_no,sighter_pos_m,SWL_time _24h,SWL_height_ft,stadia_height_ft,seawall height m,converted to feet,added to elev,physical_features,pf_no,notes
Pt. Molate,PM,6/8/2019,5,12.8,0.589,1330,Point Orient,2.9,7.7,5.5,4,6,1327,7.8,0.7,,,,,,
Pt. Orient S,POB,6/18/2019,1,0,-0.894,840,Point Orient,2.8,0.5,5.5,-,-,845,9.2,7.8,,,,,,
Pt. Orient S,POB,6/18/2019,1,1,-0.894,840,Point Orient,2.8,0.3,5.5,-,-,845,9.2,8,,,,,,
Pt. Orient S,POB,6/18/2019,1,2,-0.894,840,Point Orient,2.8,1.1,5.5,-,-,845,9.2,7.2,,,,,,
Pt. Orient S,POB,6/18/2019,1,3,-0.894,840,Point Orient,2.8,1.7,5.5,-,-,845,9.2,6.6,,,,,,
Pt. Orient S,POB,6/18/2019,1,4,-0.894,840,Point Orient,2.8,3.3,5.5,-,-,845,9.2,5,,,,,,
Pt. Orient S,POB,6/18/2019,1,5,-0.894,840,Point Orient,2.8,3.1,5.5,-,-,845,9.2,5.2,,,,,,
Pt. Orient S,POB,6/18/2019,1,6,-0.894,840,Point Orient,2.8,2.9,5.5,-,-,845,9.2,5.4,,,,,,
Pt. Orient S,POB,6/18/2019,1,7,-0.894,840,Point Orient,2.8,2,5.5,-,-,845,9.2,6.3,,,,,,
Pt. Orient S,POB,6/18/2019,1,8,-0.894,840,Point Orient,2.8,2,5.5,-,-,845,9.2,6.3,,,,,,
Pt. Orient S,POB,6/18/2019,1,9,-0.894,840,Point Orient,2.8,2.4,5.5,-,-,845,9.2,5.9,,,,,,
Pt. Orient S,POB,6/18/2019,1,10,-0.894,840,Point Orient,2.8,2.9,5.5,-,-,845,9.2,5.4,,,,,,
Pt. Orient S,POB,6/18/2019,1,11,-0.894,840,Point Orient,2.8,3.3,5.5,-,-,845,9.2,5,,,,,,
Pt. Orient S,POB,6/18/2019,1,12,-0.894,840,Point Orient,2.8,4.1,5.5,-,-,845,9.2,4.2,,,,,,
Pt. Orient S,POB,6/18/2019,1,13,-0.894,840,Point Orient,2.8,4,5.5,-,-,845,9.2,4.3,,,,,,
Pt. Orient S,POB,6/18/2019,1,19.2,-0.894,840,Point Orient,2.8,6.1,5.5,-,-,845,9.2,2.2,,,,,,
Pt. Orient S,POB,6/18/2019,2,0,-0.894,840,Point Orient,2.8,-0.3,5.5,-,-,845,9.2,8.6,,,,,,
Pt. Orient S,POB,6/18/2019,2,0.5,-0.894,840,Point Orient,2.8,0.5,5.5,-,-,845,9.2,7.8,,,,,,
Pt. Orient S,POB,6/18/2019,2,1,-0.894,840,Point Orient,2.8,-0.2,5.5,-,-,845,9.2,8.5,,,,,,
Pt. Orient S,POB,6/18/2019,2,1.5,-0.894,840,Point Orient,2.8,-0.5,5.5,-,-,845,9.2,8.8,,,,,,
Pt. Orient S,POB,6/18/2019,2,2.2,-0.894,840,Point Orient,2.8,0.6,5.5,-,-,845,9.2,7.7,,,,,,
Pt. Orient S,POB,6/18/2019,2,2.5,-0.894,840,Point Orient,2.8,1.3,5.5,-,-,845,9.2,7,,,,,,
Pt. Orient S,POB,6/18/2019,2,2.8,-0.894,840,Point Orient,2.8,0.4,5.5,-,-,845,9.2,7.9,,,,,,
Pt. Orient S,POB,6/18/2019,2,3.2,-0.894,840,Point Orient,2.8,1.3,5.5,-,-,845,9.2,7,,,,,,
Pt. Orient S,POB,6/18/2019,2,4,-0.894,840,Point Orient,2.8,0.6,5.5,-,-,845,9.2,7.7,,,,,,
Pt. Orient S,POB,6/18/2019,2,4.5,-0.894,840,Point Orient,2.8,-0.6,5.5,-,-,845,9.2,8.9,,,,,,
Pt. Orient S,POB,6/18/2019,2,5,-0.894,840,Point Orient,2.8,1.3,5.5,-,-,845,9.2,7,,,,,,
Pt. Orient S,POB,6/18/2019,2,5.5,-0.894,840,Point Orient,2.8,0.6,5.5,-,-,845,9.2,7.7,,,,,,
Pt. Orient S,POB,6/18/2019,2,6,-0.894,840,Point Orient,2.8,0.3,5.5,-,-,845,9.2,8,,,,,,
Pt. Orient S,POB,6/18/2019,2,6.4,-0.894,840,Point Orient,2.8,-0.2,5.5,-,-,845,9.2,8.5,,,,,,
Pt. Orient S,POB,6/18/2019,2,7,-0.894,840,Point Orient,2.8,-0.3,5.5,-,-,845,9.2,8.6,,,,,,
Pt. Orient S,POB,6/18/2019,2,7.7,-0.894,840,Point Orient,2.8,-0.4,5.5,-,-,845,9.2,8.7,,,,,,
Pt. Orient S,POB,6/18/2019,2,8.2,-0.894,840,Point Orient,2.8,1.3,5.5,-,-,845,9.2,7,,,,,,
Pt. Orient S,POB,6/18/2019,2,8.7,-0.894,840,Point Orient,2.8,0.3,5.5,-,-,845,9.2,8,,,,,,
Pt. Orient S,POB,6/18/2019,2,9,-0.894,840,Point Orient,2.8,1.1,5.5,-,-,845,9.2,7.2,,,,,,
Pt. Orient S,POB,6/18/2019,2,9.5,-0.894,840,Point Orient,2.8,0.1,5.5,-,-,845,9.2,8.2,,,,,,
Pt. Orient S,POB,6/18/2019,2,10.3,-0.894,840,Point Orient,2.8,1.3,5.5,-,-,845,9.2,7,,,,,,
Pt. Orient S,POB,6/18/2019,2,11,-0.894,840,Point Orient,2.8,0.9,5.5,-,-,845,9.2,7.4,,,,,,
Pt. Orient S,POB,6/18/2019,2,11.9,-0.894,840,Point Orient,2.8,1.3,5.5,-,-,845,9.2,7,,,,,,
Pt. Orient S,POB,6/18/2019,2,12.5,-0.894,840,Point Orient,2.8,1.1,5.5,-,-,845,9.2,7.2,,,,,,
Pt. Orient S,POB,6/18/2019,2,12.9,-0.894,840,Point Orient,2.8,1.6,5.5,-,-,845,9.2,6.7,,,,,,
Pt. Orient S,POB,6/18/2019,2,13.5,-0.894,840,Point Orient,2.8,1.4,5.5,-,-,845,9.2,6.9,,,,,,
Pt. Orient S,POB,6/18/2019,2,13.9,-0.894,840,Point Orient,2.8,2,5.5,-,-,845,9.2,6.3,,,,,,
Pt. Orient S,POB,6/18/2019,2,14.6,-0.894,840,Point Orient,2.8,1.5,5.5,-,-,845,9.2,6.8,,,,,,
Pt. Orient S,POB,6/18/2019,2,15.3,-0.894,840,Point Orient,2.8,1.3,5.5,-,-,845,9.2,7,,,,,,
Pt. Orient S,POB,6/18/2019,2,15.6,-0.894,840,Point Orient,2.8,2.2,5.5,-,-,845,9.2,6.1,,,,,,
Pt. Orient S,POB,6/18/2019,2,17.8,-0.894,840,Point Orient,2.8,1.7,5.5,-,-,845,9.2,6.6,,,,,,
Pt. Orient S,POB,6/18/2019,2,19.1,-0.894,840,Point Orient,2.8,2.9,5.5,-,-,845,9.2,5.4,,,,,,
Pt. Orient S,POB,6/18/2019,2,19.8,-0.894,840,Point Orient,2.8,2,5.5,-,-,845,9.2,6.3,,,,,,
Pt. Orient S,POB,6/18/2019,2,20.3,-0.894,840,Point Orient,2.8,1.9,5.5,-,-,845,9.2,6.4,,,,,,
Pt. Orient S,POB,6/18/2019,2,20.9,-0.894,840,Point Orient,2.8,2.7,5.5,-,-,845,9.2,5.6,,,,,,
Pt. Orient S,POB,6/18/2019,2,24.1,-0.894,840,Point Orient,2.8,3,5.5,-,-,845,9.2,5.3,,,,,,
Pt. Orient S,POB,6/18/2019,2,28.5,-0.894,840,Point Orient,2.8,4.2,5.5,-,-,845,9.2,4.1,,,,,,
Pt. Orient S,POB,6/18/2019,2,29.5,-0.894,840,Point Orient,2.8,5.7,5.5,-,-,845,9.2,2.6,,,,,,
Pt. Orient S,POB,6/18/2019,2,30.7,-0.894,840,Point Orient,2.8,4.8,5.5,-,-,845,9.2,3.5,,,,,,
Pt. Orient S,POB,6/18/2019,2,31.4,-0.894,840,Point Orient,2.8,8.3,5.5,-,-,845,9.2,0,,,,,,
Pt. Orient S,POB,6/18/2019,3,0,-0.894,840,Point Orient,2.8,-2.1,5.5,-,-,845,9.2,10.4,,,,,,deep/suspect tidal elevation - may be in a scour point
Pt. Orient S,POB,6/18/2019,3,1,-0.894,840,Point Orient,2.8,2.3,5.5,-,-,845,9.2,6,,,,,,
Pt. Orient S,POB,6/18/2019,3,2,-0.894,840,Point Orient,2.8,1.6,5.5,-,-,845,9.2,6.7,,,,,,
Pt. Orient S,POB,6/18/2019,3,3,-0.894,840,Point Orient,2.8,3.3,5.5,-,-,845,9.2,5,,,,,,
Pt. Orient S,POB,6/18/2019,3,4,-0.894,840,Point Orient,2.8,2.3,5.5,-,-,845,9.2,6,,,,,,
Pt. Orient S,POB,6/18/2019,3,5.5,-0.894,840,Point Orient,2.8,3.3,5.5,-,-,845,9.2,5,,,,,,
Pt. Orient S,POB,6/18/2019,3,6,-0.894,840,Point Orient,2.8,3.1,5.5,-,-,845,9.2,5.2,,,,,,
Pt. Orient S,POB,6/18/2019,3,7,-0.894,840,Point Orient,2.8,3.4,5.5,-,-,845,9.2,4.9,,,,,,
Pt. Orient S,POB,6/18/2019,3,8,-0.894,840,Point Orient,2.8,5.1,5.5,-,-,845,9.2,3.2,,,,,,
Pt. Orient S,POB,6/18/2019,3,9.1,-0.894,840,Point Orient,2.8,4.2,5.5,-,-,845,9.2,4.1,,,,,,
Pt. Orient S,POB,6/18/2019,3,10,-0.894,840,Point Orient,2.8,3.7,5.5,-,-,845,9.2,4.6,,,,,,
Pt. Orient S,POB,6/18/2019,3,11,-0.894,840,Point Orient,2.8,5,5.5,-,-,845,9.2,3.3,,,,,,
Pt. Orient S,POB,6/18/2019,3,19,-0.894,840,Point Orient,2.8,5.3,5.5,-,-,845,9.2,3,,,,,,"updated from ""end"" to 19m per data sheet review"
Pt. Orient N,POC,6/18/2019,1,0,-0.894,840,Point Orient,2,-1,5.5,3,4,1038,6.7,8.5,,,,,,
Pt. Orient N,POC,6/18/2019,1,2,0.805,1040,Point Orient,2,-0.1,5.5,3,4,1038,6.7,7.6,,,,,,
Pt. Orient N,POC,6/18/2019,1,4,0.805,1040,Point Orient,2,0.3,5.5,3,4,1038,6.7,7.2,,,,,,
Pt. Orient N,POC,6/18/2019,1,5,0.805,1040,Point Orient,2,0.7,5.5,3,4,1038,6.7,6.8,,,,,,
Pt. Orient N,POC,6/18/2019,1,6,0.805,1040,Point Orient,2,0.9,5.5,3,4,1038,6.7,6.6,,,,,,
Pt. Orient N,POC,6/18/2019,1,7,0.805,1040,Point Orient,2,1.8,5.5,3,4,1038,6.7,5.7,,,,,,
Pt. Orient N,POC,6/18/2019,1,8,0.805,1040,Point Orient,2,2,5.5,3,4,1038,6.7,5.5,,,,,,
Pt. Orient N,POC,6/18/2019,1,9,0.805,1040,Point Orient,2,2.3,5.5,3,4,1038,6.7,5.2,,,,,,
Pt. Orient N,POC,6/18/2019,1,10,0.805,1040,Point Orient,2,2.8,5.5,3,4,1038,6.7,4.7,,,,,,
Pt. Orient N,POC,6/18/2019,1,11,0.805,1040,Point Orient,2,5.8,5.5,3,4,1038,6.7,1.7,,,,,,
Pt. Orient N,POC,6/18/2019,2,0,0.805,1040,Point Orient,2,-0.5,5.5,3,4,1038,6.7,8,,,,,,
Pt. Orient N,POC,6/18/2019,2,2,0.805,1040,Point Orient,2,0.2,5.5,3,4,1038,6.7,7.3,,,,,,
Pt. Orient N,POC,6/18/2019,2,4,0.805,1040,Point Orient,2,0.8,5.5,3,4,1038,6.7,6.7,,,,,,
Pt. Orient N,POC,6/18/2019,2,5,0.805,1040,Point Orient,2,1.4,5.5,3,4,1038,6.7,6.1,,,,,,
Pt. Orient N,POC,6/18/2019,2,6,0.805,1040,Point Orient,2,1.4,5.5,3,4,1038,6.7,6.1,,,,,,
Pt. Orient N,POC,6/18/2019,2,7,0.805,1040,Point Orient,2,2,5.5,3,4,1038,6.7,5.5,,,,,,
Pt. Orient N,POC,6/18/2019,2,8,0.805,1040,Point Orient,2,3.3,5.5,3,4,1038,6.7,4.2,,,,,,
Pt. Orient N,POC,6/18/2019,2,9,0.805,1040,Point Orient,2,5.6,5.5,3,4,1038,6.7,1.9,,,,,,
Pt. Orient N,POC,6/18/2019,3,0,0.805,1040,Point Orient,2,-0.7,5.5,3,4,1038,6.7,8.2,,,,,,
Pt. Orient N,POC,6/18/2019,3,2,0.805,1040,Point Orient,2,0.1,5.5,3,4,1038,6.7,7.4,,,,,,
Pt. Orient N,POC,6/18/2019,3,4,0.805,1040,Point Orient,2,1.1,5.5,3,4,1038,6.7,6.4,,,,,,
Pt. Orient N,POC,6/18/2019,3,5,0.805,1040,Point Orient,2,1.4,5.5,3,4,1038,6.7,6.1,,,,,,
Pt. Orient N,POC,6/18/2019,3,6,0.805,1040,Point Orient,2,1.9,5.5,3,4,1038,6.7,5.6,,,,,,
Pt. Orient N,POC,6/18/2019,3,7,0.805,1040,Point Orient,2,2.3,5.5,3,4,1038,6.7,5.2,,,,,,
Pt. Orient N,POC,6/18/2019,3,8,0.805,1040,Point Orient,2,2.7,5.5,3,4,1038,6.7,4.8,,,,,,
Pt. Orient N,POC,6/18/2019,3,9,0.805,1040,Point Orient,2,3,5.5,3,4,1038,6.7,4.5,,,,,,
Pt. Orient N,POC,6/18/2019,3,10,0.805,1040,Point Orient,2,3.9,5.5,3,4,1038,6.7,3.6,,,,,,
Pt. Orient N,POC,6/18/2019,3,11,0.805,1040,Point Orient,2,5.5,5.5,3,4,1038,6.7,2,,,,,,
Pt. Orient N,POC,6/18/2019,4,0,0.805,1040,Point Orient,2,-0.4,5.5,3,4,1038,6.7,7.9,,,,,,
Pt. Orient N,POC,6/18/2019,4,2,0.805,1040,Point Orient,2,0.1,5.5,3,4,1038,6.7,7.4,,,,,,
Pt. Orient N,POC,6/18/2019,4,4,0.805,1040,Point Orient,2,1.1,5.5,3,4,1038,6.7,6.4,,,,,,
Pt. Orient N,POC,6/18/2019,4,5,0.805,1040,Point Orient,2,1.7,5.5,3,4,1038,6.7,5.8,,,,,,
Pt. Orient N,POC,6/18/2019,4,6,0.805,1040,Point Orient,2,2,5.5,3,4,1038,6.7,5.5,,,,,,
Pt. Orient N,POC,6/18/2019,4,7,0.805,1040,Point Orient,2,2.3,5.5,3,4,1038,6.7,5.2,,,,,,
Pt. Orient N,POC,6/18/2019,4,8,0.805,1040,Point Orient,2,2.7,5.5,3,4,1038,6.7,4.8,,,,,,
Pt. Orient N,POC,6/18/2019,4,9,0.805,1040,Point Orient,2,3.1,5.5,3,4,1038,6.7,4.4,,,,,,
Pt. Orient N,POC,6/18/2019,4,10,0.805,1040,Point Orient,2,2.6,5.5,3,4,1038,6.7,4.9,,,,,,
Pt. Orient N,POC,6/18/2019,4,11,0.805,1040,Point Orient,2,4,5.5,3,4,1038,6.7,3.5,,,,,,
Pt. Orient N,POC,6/18/2019,4,12,0.805,1040,Point Orient,2,4.5,5.5,3,4,1038,6.7,3,,,,,,
Pt. Orient N,POC,6/18/2019,5,0,0.805,1040,Point Orient,2,-0.7,5.5,3,4,1038,6.7,8.2,,,,,,
Pt. Orient N,POC,6/18/2019,5,2,0.805,1040,Point Orient,2,-0.5,5.5,3,4,1038,6.7,8,,,,,,
Pt. Orient N,POC,6/18/2019,5,4,0.805,1040,Point Orient,2,0,5.5,3,4,1038,6.7,7.5,,,,,,
Pt. Orient N,POC,6/18/2019,5,5,0.805,1040,Point Orient,2,0.1,5.5,3,4,1038,6.7,7.4,,,,,,
Pt. Orient N,POC,6/18/2019,5,6,0.805,1040,Point Orient,2,0.6,5.5,3,4,1038,6.7,6.9,,,,,,
Pt. Orient N,POC,6/18/2019,5,7,0.805,1040,Point Orient,2,0.9,5.5,3,4,1038,6.7,6.6,,,,,,
Pt. Orient N,POC,6/18/2019,5,8,0.805,1040,Point Orient,2,1.5,5.5,3,4,1038,6.7,6,,,,,,
Pt. Orient N,POC,6/18/2019,5,9,0.805,1040,Point Orient,2,2,5.5,3,4,1038,6.7,5.5,,,,,,
Pt. Orient N,POC,6/18/2019,5,10,0.805,1040,Point Orient,2,3.3,5.5,3,4,1038,6.7,4.2,,,,,,
Pt. Orient N,POC,6/18/2019,5,11,0.805,1040,Point Orient,2,3,5.5,3,4,1038,6.7,4.5,,,,,,
Pt. Orient N,POC,6/18/2019,5,12,0.805,1040,Point Orient,2,5.6,5.5,3,4,1038,6.7,1.9,,,,,,
Pt. Orient N,POC,6/18/2019,5,13,0.805,1040,Point Orient,2,3.8,5.5,3,4,1038,6.7,3.7,,,,,,
Pt. Orient N,POC,6/18/2019,5,16,0.805,1040,Point Orient,2,5.1,5.5,3,4,1038,6.7,2.4,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,0,-0.931,820,Point Orient,2.7,-0.6,5.5,3,7.4,824,9.1,8.8,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,2,-0.931,820,Point Orient,2.7,-0.6,5.5,3,7.4,824,9.1,8.8,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,4,-0.931,820,Point Orient,2.7,1.1,5.5,3,7.4,824,9.1,7.1,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,5.2,-0.931,820,Point Orient,2.7,2.9,5.5,3,7.4,824,9.1,5.3,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,6,-0.931,820,Point Orient,2.7,2,5.5,3,7.4,824,9.1,6.2,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,8,-0.931,820,Point Orient,2.7,3.3,5.5,3,7.4,824,9.1,4.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,10,-0.931,820,Point Orient,2.7,4.4,5.5,3,7.4,824,9.1,3.8,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,10.9,-0.931,820,Point Orient,2.7,4.6,5.5,3,7.4,824,9.1,3.6,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,11.2,-0.931,820,Point Orient,2.7,4.6,5.5,3,7.4,824,9.1,3.6,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,11.6,-0.931,820,Point Orient,2.7,5,5.5,3,7.4,824,9.1,3.2,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,11.8,-0.931,820,Point Orient,2.7,4.9,5.5,3,7.4,824,9.1,3.3,,,,,,
Pt. San Pablo,PSPN,6/19/2019,1,12.1,-0.931,820,Point Orient,2.7,5.4,5.5,3,7.4,824,9.1,2.8,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,0,-0.931,820,Point Orient,2.7,-0.4,5.5,3,7.4,824,9.1,8.6,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,1,-0.931,820,Point Orient,2.7,0.5,5.5,3,7.4,824,9.1,7.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,1.7,-0.931,820,Point Orient,2.7,0.9,5.5,3,7.4,824,9.1,7.3,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,3,-0.931,820,Point Orient,2.7,1.2,5.5,3,7.4,824,9.1,7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,4.3,-0.931,820,Point Orient,2.7,2,5.5,3,7.4,824,9.1,6.2,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,6.4,-0.931,820,Point Orient,2.7,3.2,5.5,3,7.4,824,9.1,5,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,6.9,-0.931,820,Point Orient,2.7,3.5,5.5,3,7.4,824,9.1,4.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,7.3,-0.931,820,Point Orient,2.7,3.4,5.5,3,7.4,824,9.1,4.8,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,8.5,-0.931,820,Point Orient,2.7,4.1,5.5,3,7.4,824,9.1,4.1,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,9.6,-0.931,820,Point Orient,2.7,4.1,5.5,3,7.4,824,9.1,4.1,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,10.4,-0.931,820,Point Orient,2.7,4.9,5.5,3,7.4,824,9.1,3.3,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,11.4,-0.931,820,Point Orient,2.7,5.5,5.5,3,7.4,824,9.1,2.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,2,12.4,-0.931,820,Point Orient,2.7,5.5,5.5,3,7.4,824,9.1,2.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,0,-0.931,820,Point Orient,2.7,-0.5,5.5,3,7.4,824,9.1,8.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,1.3,-0.931,820,Point Orient,2.7,0.5,5.5,3,7.4,824,9.1,7.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,3,-0.931,820,Point Orient,2.7,1.1,5.5,3,7.4,824,9.1,7.1,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,5,-0.931,820,Point Orient,2.7,2.2,5.5,3,7.4,824,9.1,6,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,6.6,-0.931,820,Point Orient,2.7,2.8,5.5,3,7.4,824,9.1,5.4,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,8.3,-0.931,820,Point Orient,2.7,4.3,5.5,3,7.4,824,9.1,3.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,10,-0.931,820,Point Orient,2.7,4.5,5.5,3,7.4,824,9.1,3.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,12,-0.931,820,Point Orient,2.7,5.5,5.5,3,7.4,824,9.1,2.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,13,-0.931,820,Point Orient,2.7,5.8,5.5,3,7.4,824,9.1,2.4,,,,,,
Pt. San Pablo,PSPN,6/19/2019,3,14,-0.931,820,Point Orient,2.7,6.5,5.5,3,7.4,824,9.1,1.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,0,-0.931,820,Point Orient,2.7,-0.6,5.5,3,7.4,824,9.1,8.8,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,1.4,-0.931,820,Point Orient,2.7,0.3,5.5,3,7.4,824,9.1,7.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,2.3,-0.931,820,Point Orient,2.7,0.5,5.5,3,7.4,824,9.1,7.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,3.7,-0.931,820,Point Orient,2.7,1.5,5.5,3,7.4,824,9.1,6.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,5.4,-0.931,820,Point Orient,2.7,2.5,5.5,3,7.4,824,9.1,5.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,7.1,-0.931,820,Point Orient,2.7,3.3,5.5,3,7.4,824,9.1,4.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,8.5,-0.931,820,Point Orient,2.7,3.6,5.5,3,7.4,824,9.1,4.6,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,10,-0.931,820,Point Orient,2.7,4.4,5.5,3,7.4,824,9.1,3.8,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,12,-0.931,820,Point Orient,2.7,5.2,5.5,3,7.4,824,9.1,3,,,,,,
Pt. San Pablo,PSPN,6/19/2019,4,13.3,-0.931,820,Point Orient,2.7,5.8,5.5,3,7.4,824,9.1,2.4,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,0,-0.931,820,Point Orient,2.7,-0.3,5.5,3,7.4,824,9.1,8.5,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,2,-0.931,820,Point Orient,2.7,-0.5,5.5,3,7.4,824,9.1,8.7,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,3.5,-0.931,820,Point Orient,2.7,1.3,5.5,3,7.4,824,9.1,6.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,5.1,-0.931,820,Point Orient,2.7,2.1,5.5,3,7.4,824,9.1,6.1,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,7,-0.931,820,Point Orient,2.7,2.8,5.5,3,7.4,824,9.1,5.4,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,7.8,-0.931,820,Point Orient,2.7,3.3,5.5,3,7.4,824,9.1,4.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,9.1,-0.931,820,Point Orient,2.7,4.2,5.5,3,7.4,824,9.1,4,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,10.1,-0.931,820,Point Orient,2.7,4.3,5.5,3,7.4,824,9.1,3.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,12,-0.931,820,Point Orient,2.7,5.3,5.5,3,7.4,824,9.1,2.9,,,,,,
Pt. San Pablo,PSPN,6/19/2019,5,13,-0.931,820,Point Orient,2.7,5.8,5.5,3,7.4,824,9.1,2.4,,,,,,
RTC North Dock,RR,6/5/2019,1,0,-0.876,931,Pt Chauncey,2.9,-1.1,5.7,3,8,935,9.45,9.7,,,,,,
RTC North Dock,RR,6/5/2019,1,1,-0.876,931,Pt Chauncey,2.9,-0.8,5.7,3,8,935,9.45,9.4,,,,,,
RTC North Dock,RR,6/5/2019,1,2,-0.876,931,Pt Chauncey,2.9,-0.3,5.7,3,8,935,9.45,8.9,,,,rock,1,
RTC North Dock,RR,6/5/2019,1,3,-0.876,931,Pt Chauncey,2.9,2.2,5.7,3,8,935,9.45,6.4,,,,rock,1,
RTC North Dock,RR,6/5/2019,1,3.3,-0.876,931,Pt Chauncey,2.9,1.1,5.7,3,8,935,9.45,7.5,,,,rock,1,
RTC North Dock,RR,6/5/2019,1,4,-0.876,931,Pt Chauncey,2.9,1.6,5.7,3,8,935,9.45,7,,,,,,
RTC North Dock,RR,6/5/2019,1,4.4,-0.876,931,Pt Chauncey,2.9,1.1,5.7,3,8,935,9.45,7.5,,,,,,
RTC North Dock,RR,6/5/2019,1,5,-0.876,931,Pt Chauncey,2.9,2.4,5.7,3,8,935,9.45,6.2,,,,,,
RTC North Dock,RR,6/5/2019,1,5.8,-0.876,931,Pt Chauncey,2.9,2.8,5.7,3,8,935,9.45,5.8,,,,,,slight off center
RTC North Dock,RR,6/5/2019,1,6.9,-0.876,931,Pt Chauncey,2.9,4.8,5.7,3,8,935,9.45,3.8,,,,,,
RTC North Dock,RR,6/5/2019,1,7,-0.876,931,Pt Chauncey,2.9,4.4,5.7,3,8,935,9.45,4.2,,,,,,
RTC North Dock,RR,6/5/2019,1,8,-0.876,931,Pt Chauncey,2.9,4.3,5.7,3,8,935,9.45,4.3,,,,,,
RTC North Dock,RR,6/5/2019,1,9,-0.876,931,Pt Chauncey,2.9,4.8,5.7,3,8,935,9.45,3.8,,,,,,
RTC North Dock,RR,6/5/2019,1,10,-0.876,931,Pt Chauncey,2.9,5.9,5.7,3,8,935,9.45,2.7,,,,,,
RTC North Dock,RR,6/5/2019,1,11,-0.876,931,Pt Chauncey,2.9,5.6,5.7,3,8,935,9.45,3,,,,,,
RTC North Dock,RR,6/5/2019,1,12,-0.876,931,Pt Chauncey,2.9,6.3,5.7,3,8,935,9.45,2.3,,,,,,
RTC North Dock,RR,6/5/2019,1,13,-0.876,931,Pt Chauncey,2.9,5.8,5.7,3,8,935,9.45,2.8,,,,,,
RTC North Dock,RR,6/5/2019,1,14,-0.876,931,Pt Chauncey,2.9,5.3,5.7,3,8,935,9.45,3.3,,,,,,
RTC North Dock,RR,6/5/2019,1,14.4,-0.876,931,Pt Chauncey,2.9,7.5,5.7,3,8,935,9.45,1.1,,,,,,
RTC North Dock,RR,6/5/2019,1,14.8,-0.876,931,Pt Chauncey,2.9,8.2,5.7,3,8,935,9.45,0.4,,,,,,
RTC North Dock,RR,6/5/2019,2,3,-0.876,931,Pt Chauncey,2.9,0.1,5.7,3,8,935,9.45,8.5,,,,,,
RTC North Dock,RR,6/5/2019,2,4,-0.876,931,Pt Chauncey,2.9,1.1,5.7,3,8,935,9.45,7.5,,,,,,
